Country,Doc Code,Doc Title,Top Group,Asset Element,Variant / Type,Asset Name,Permitted Materials (England),NH References,Uniclass_Co_Code,Uniclass_Co_Desc,Uniclass_En_Code,Uniclass_En_Desc,Uniclass_SL_Code,Uniclass_SL_Desc,Uniclass_EF_Code,Uniclass_EF_Desc,Uniclass_Ss_Code,Uniclass_Ss_Desc,Uniclass_Pr_Code,Uniclass_Pr_Desc
England,CC/CP 602,Piling and Embedded Retaining Walls,Foundations & Retaining,Piles,CFA,Piles - CFA,"Piles: CFA, bored, driven; Reinforcement B500B; Concrete BS EN 206; Steel S355",CD 622; Piling specs,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,,
England,CC/CP 602,Piling and Embedded Retaining Walls,Foundations & Retaining,Piles,bored,Piles - bored,"Piles: CFA, bored, driven; Reinforcement B500B; Concrete BS EN 206; Steel S355",CD 622; Piling specs,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,,
England,CC/CP 602,Piling and Embedded Retaining Walls,Foundations & Retaining,Piles,driven steel,Piles - driven steel,"Piles: CFA, bored, driven; Reinforcement B500B; Concrete BS EN 206; Steel S355",CD 622; Piling specs,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,,
England,CC/CP 602,Piling and Embedded Retaining Walls,Foundations & Retaining,Piles,mini-piles,Piles - mini-piles,"Piles: CFA, bored, driven; Reinforcement B500B; Concrete BS EN 206; Steel S355",CD 622; Piling specs,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,,
England,CC/CP 602,Piling and Embedded Retaining Walls,Foundations & Retaining,Embedded walls,sheet piles,Embedded walls - sheet piles,"Piles: CFA, bored, driven; Reinforcement B500B; Concrete BS EN 206; Steel S355",CD 622; Piling specs,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,,
England,CC/CP 602,Piling and Embedded Retaining Walls,Foundations & Retaining,Embedded walls,secant,Embedded walls - secant,"Piles: CFA, bored, driven; Reinforcement B500B; Concrete BS EN 206; Steel S355",CD 622; Piling specs,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,,
England,CC/CP 602,Piling and Embedded Retaining Walls,Foundations & Retaining,Embedded walls,diaphragm,Embedded walls - diaphragm,"Piles: CFA, bored, driven; Reinforcement B500B; Concrete BS EN 206; Steel S355",CD 622; Piling specs,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,,
England,CC/CP 602,Piling and Embedded Retaining Walls,Foundations & Retaining,Pile caps & capping beams,in-situ,Pile caps & capping beams - in-situ,"Piles: CFA, bored, driven; Reinforcement B500B; Concrete BS EN 206; Steel S355",CD 622; Piling specs,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,,
England,CC/CP 602,Piling and Embedded Retaining Walls,Foundations & Retaining,Pile caps & capping beams,precast,Pile caps & capping beams - precast,"Piles: CFA, bored, driven; Reinforcement B500B; Concrete BS EN 206; Steel S355",CD 622; Piling specs,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_30_14_15_16,Concrete paving systems,,
England,CC/CP 605,Corrugated Steel Buried Structures,Buried Structures,CSBS,arches,CSBS - arches,,,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 605,Corrugated Steel Buried Structures,Buried Structures,CSBS,multi-plates,CSBS - multi-plates,,,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 605,Corrugated Steel Buried Structures,Buried Structures,Backfill,granular,Backfill - granular,,,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 605,Corrugated Steel Buried Structures,Buried Structures,Backfill,flowable fill,Backfill - flowable fill,,,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 606,Reinforced Soil and Anchored Earth Structures,Geotechnical Structures,Reinforced soil walls,MSE panels,Reinforced soil walls - MSE panels,,,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 606,Reinforced Soil and Anchored Earth Structures,Geotechnical Structures,Reinforced soil walls,wrap-around,Reinforced soil walls - wrap-around,,,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 606,Reinforced Soil and Anchored Earth Structures,Geotechnical Structures,Anchored earth,tie-back anchors,Anchored earth - tie-back anchors,,,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 606,Reinforced Soil and Anchored Earth Structures,Geotechnical Structures,Anchored earth,facing panels,Anchored earth - facing panels,,,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 607,Reinforced Clay Brickwork Retaining Walls,Retaining Structures,Reinforced brickwork walls,pocket-type,Reinforced brickwork walls - pocket-type,,,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,CC/CP 607,Reinforced Clay Brickwork Retaining Walls,Retaining Structures,Reinforced brickwork walls,grouted-cavity,Reinforced brickwork walls - grouted-cavity,,,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Signal heads,vehicular,Signal heads - vehicular,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_75_30,Road signal and control functions,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Signal heads,pedestrian,Signal heads - pedestrian,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_75_30,Road signal and control functions,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Signal heads,nearside,Signal heads - nearside,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,EF_75_30,Road signal and control functions,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Poles & supports,standard,Poles & supports - standard,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Poles & supports,mast arm,Poles & supports - mast arm,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Controllers,UTC,Controllers - UTC,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Controllers,MOVAs,Controllers - MOVAs,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Controllers,SCOOT interface,Controllers - SCOOT interface,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Detection,loops,Detection - loops,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Detection,microwave,Detection - microwave,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Detection,video,Detection - video,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Detection,magnetometer,Detection - magnetometer,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Crossings,Puffin,Crossings - Puffin,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Crossings,Toucan,Crossings - Toucan,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 101,Traffic signalling systems,Traffic Signals,Crossings,Pegasus,Crossings - Pegasus,"Traffic signals: heads, controllers, detection; BS EN 12368; BS EN 50556",CD 236; TSRGD; BS EN 50556,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_75_30_35_88,Traffic signal systems,Pr_70_75_72_30,Fixed vertical road traffic signs
England,TC/TP 131,Roadside technology and communications,ITS & Comms,VMS/VTS,full matrix,VMS/VTS - full matrix,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,VMS/VTS,lane control,VMS/VTS - lane control,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,VMS/VTS,speed limiters,VMS/VTS - speed limiters,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,CCTV,fixed,CCTV - fixed,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,CCTV,PTZ,CCTV - PTZ,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,Sensors,ANPR,Sensors - ANPR,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,Sensors,weather,Sensors - weather,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,Sensors,traffic counters,Sensors - traffic counters,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,Comms,fibre,Comms - fibre,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,Comms,copper,Comms - copper,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,Comms,wireless backhaul,Comms - wireless backhaul,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,Cabinets & power,roadside cabinet,Cabinets & power - roadside cabinet,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 131,Roadside technology and communications,ITS & Comms,Cabinets & power,UPS,Cabinets & power - UPS,"ITS: VMS, CCTV, sensors; BS EN 12966; NH Appendix 14/1",CD 143; NH Appendix 14/1,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,,,,
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Columns,steel,Columns - steel,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Columns,aluminium,Columns - aluminium,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Columns,composite,Columns - composite,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Luminaires,LED lantern,Luminaires - LED lantern,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Luminaires,tunnel light,Luminaires - tunnel light,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Luminaires,heritage,Luminaires - heritage,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Power,switchgear,Power - switchgear,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Power,distribution board,Power - distribution board,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Power,feeder pillar,Power - feeder pillar,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Cabling & ducts,LV cable,Cabling & ducts - LV cable,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Cabling & ducts,ducting,Cabling & ducts - ducting,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Cabling & ducts,drawpit,Cabling & ducts - drawpit,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Earthing & protection,earthing,Earthing & protection - earthing,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Earthing & protection,surge protection,Earthing & protection - surge protection,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
England,TC/TP 501,Electrical Work for Road Lighting and Traffic Signs,Electrical & Lighting,Earthing & protection,isolation,Earthing & protection - isolation,Lighting: columns BS EN 40; luminaires BS EN 60598; cabling BS 5467/BS 6724,CD 354; BS EN 13201,Co_80_35_75,Road networks,En_80_35_74,Roads,SL_80_35,Road spaces,,,Ss_70_80_25_70,Roadway lighting systems,Pr_70_80_36_50,LED luminaires
